id,ch_prob,churn_probability
83096,0.0,0
83097,0.0,0
83098,0.0,0
83099,0.0,0
83100,0.0,0
83101,0.0,0
83102,1.0,1
83103,0.0,0
83104,0.0,0
83105,0.0,0
83106,0.0,0
83107,0.0,0
83108,0.0,0
83109,0.0,0
83110,3.2272651334853205e-191,0
83111,0.0,0
83112,0.0,0
83113,0.0,0
83114,0.0,0
83115,0.0,0
83116,0.0,0
83117,0.0,0
83118,1.1668805003186223e-239,0
83119,1.7708982451538094e-227,0
83120,0.0,0
83121,0.0,0
83122,0.0,0
83123,4.304838785849615e-181,0
83124,0.0,0
83125,0.0,0
83126,0.0,0
83127,0.0,0
83128,0.0,0
83129,0.0,0
83130,0.0,0
83131,0.0,0
83132,0.0,0
83133,0.0,0
83134,0.0,0
83135,1.0,1
83136,0.0,0
83137,0.0,0
83138,0.0,0
83139,1.0,1
83140,0.0,0
83141,1.0398746932260502e-120,0
83142,0.0,0
83143,0.0,0
83144,0.0,0
83145,0.0,0
83146,0.0,0
83147,0.0,0
83148,0.0,0
83149,0.0,0
83150,1.0,1
83151,5.766795022348124e-262,0
83152,4.5076265126814686e-98,0
83153,9.28310828467054e-164,0
83154,0.0,0
83155,1.8018115353983934e-95,0
83156,0.0,0
83157,0.0,0
83158,0.0,0
83159,0.0,0
83160,0.0,0
83161,0.0,0
83162,0.0,0
83163,0.0,0
83164,0.0,0
83165,0.0,0
83166,4.203025992487915e-153,0
83167,0.9991181519677471,1
83168,1.0,1
83169,1.6530220308066598e-300,0
83170,0.0,0
83171,0.0,0
83172,1.0,1
83173,5.351870670974266e-176,0
83174,0.0,0
83175,0.0,0
83176,0.0,0
83177,0.0,0
83178,0.0,0
83179,0.0,0
83180,0.0,0
83181,0.0,0
83182,3.417192583344206e-58,0
83183,0.0,0
83184,3.153939243819766e-21,0
83185,0.0,0
83186,1.9018976521857334e-14,0
83187,0.0,0
83188,0.0,0
83189,3.8510821756358717e-156,0
83190,0.0,0
83191,0.0,0
83192,0.0,0
83193,0.0,0
83194,2.1263480575722418e-256,0
83195,0.0,0
83196,0.0,0
83197,0.0,0
83198,0.0,0
83199,1.0,1
83200,0.0,0
83201,0.0,0
83202,1.4990607890179885e-220,0
83203,0.0,0
83204,0.0,0
83205,0.0,0
83206,0.0,0
83207,0.0,0
83208,0.0,0
83209,0.0,0
83210,0.0,0
83211,0.0,0
83212,0.0,0
83213,0.0,0
83214,0.0,0
83215,0.0,0
83216,1.4399873687439035e-295,0
83217,0.0,0
83218,0.0,0
83219,0.0,0
83220,0.0,0
83221,0.0,0
83222,1.3569587830929487e-248,0
83223,0.0,0
83224,1.0,1
83225,0.0,0
83226,1.0,1
83227,0.0,0
83228,0.0,0
83229,0.0,0
83230,0.0,0
83231,1.1804545306655209e-279,0
83232,0.0,0
83233,0.0,0
83234,0.0,0
83235,0.0,0
83236,0.0,0
83237,1.0,1
83238,0.0,0
83239,0.0,0
83240,0.0,0
83241,0.0,0
83242,0.0,0
83243,0.0,0
83244,9.279836398066225e-182,0
83245,0.0,0
83246,0.0,0
83247,0.0,0
83248,0.0,0
83249,4.825663301371533e-112,0
83250,0.0,0
83251,0.0,0
83252,0.0,0
83253,0.0,0
83254,0.0,0
83255,0.0,0
83256,0.0,0
83257,0.0,0
83258,7.286430240014111e-298,0
83259,3.1019845448883647e-262,0
83260,0.0,0
83261,1.7837163220573352e-158,0
83262,0.0,0
83263,1.050707103356635e-285,0
83264,0.0,0
83265,0.0,0
83266,0.0,0
83267,1.0,1
83268,0.0,0
83269,8.266410059463912e-279,0
83270,0.0,0
83271,0.0,0
83272,0.0,0
83273,0.0,0
83274,1.0,1
83275,0.0,0
83276,0.0,0
83277,2.2761770953217617e-190,0
83278,2.0159652891933753e-25,0
83279,5.873682735004591e-131,0
83280,0.0,0
83281,0.0,0
83282,0.0,0
83283,0.0,0
83284,5.969202810495924e-80,0
83285,0.0,0
83286,5.022282673080159e-221,0
83287,0.0,0
83288,0.0,0
83289,0.0,0
83290,0.0,0
83291,0.0,0
83292,0.0,0
83293,0.0,0
83294,0.0,0
83295,0.0,0
83296,0.0,0
83297,0.0,0
83298,0.0,0
83299,0.0,0
83300,8.060027349424503e-249,0
83301,0.0,0
83302,0.0,0
83303,1.0,1
83304,1.0,1
83305,0.0,0
83306,0.0,0
83307,0.0,0
83308,0.0,0
83309,0.0,0
83310,0.0,0
83311,0.0,0
83312,0.0,0
83313,0.0,0
83314,0.0,0
83315,0.0,0
83316,0.0,0
83317,0.0,0
83318,1.0,1
83319,1.0,1
83320,0.0,0
83321,0.0,0
83322,0.0,0
83323,0.0,0
83324,0.0,0
83325,6.127702980723637e-241,0
83326,4.3119359641511627e-156,0
83327,8.279080044234793e-249,0
83328,1.5224346177320328e-60,0
83329,0.0,0
83330,0.0,0
83331,0.0,0
83332,0.0,0
83333,0.0,0
83334,0.0,0
83335,0.0,0
83336,3.287873144740671e-13,0
83337,0.0,0
83338,0.0,0
83339,0.0,0
83340,0.0,0
83341,0.0,0
83342,0.0,0
83343,0.0,0
83344,0.0,0
83345,0.0,0
83346,0.0,0
83347,0.0,0
83348,0.0,0
83349,2.5485851868268576e-305,0
83350,0.0,0
83351,0.0,0
83352,0.0,0
83353,0.0,0
83354,1.0,1
83355,1.0,1
83356,0.0,0
83357,0.0,0
83358,3.1945418280432745e-206,0
83359,1.0,1
83360,0.0,0
83361,0.0,0
83362,1.0,1
83363,0.0,0
83364,4.275286464519062e-218,0
83365,0.0,0
83366,0.0,0
83367,0.0,0
83368,0.0,0
83369,1.0,1
83370,0.0,0
83371,0.0,0
83372,0.0,0
83373,0.0,0
83374,0.0,0
83375,0.0,0
83376,0.0,0
83377,1.0,1
83378,0.0,0
83379,0.0,0
83380,1.665631002625353e-129,0
83381,0.0,0
83382,1.0,1
83383,0.0,0
83384,2.5099424586625805e-244,0
83385,3.5510073210152295e-241,0
83386,0.0,0
83387,0.0,0
83388,0.0,0
83389,0.0,0
83390,0.0,0
83391,0.0,0
83392,0.0,0
83393,0.0,0
83394,0.0,0
83395,0.0,0
83396,0.0,0
83397,0.0,0
83398,2.115539712791733e-62,0
83399,0.0,0
83400,0.0,0
83401,0.0,0
83402,0.0,0
83403,0.0,0
83404,0.0,0
83405,0.0,0
83406,0.0,0
83407,0.0,0
83408,0.0,0
83409,0.0,0
83410,1.0,1
83411,1.716079274201858e-14,0
83412,0.0,0
83413,0.0,0
83414,0.0,0
83415,0.0,0
83416,0.0,0
83417,0.0,0
83418,2.8346084382532003e-59,0
83419,1.8433069927431782e-08,0
83420,1.0,1
83421,0.0,0
83422,0.0,0
83423,1.1508786361620177e-98,0
83424,0.0,0
83425,1.0,1
83426,6.519942513781196e-104,0
83427,0.0,0
83428,0.0,0
83429,0.0,0
83430,0.0,0
83431,0.0,0
83432,0.0,0
83433,2.8103737861264884e-208,0
83434,0.0,0
83435,0.0,0
83436,0.0,0
83437,1.0,1
83438,0.0,0
83439,0.0,0
83440,0.0,0
83441,0.0,0
83442,0.0,0
83443,0.0,0
83444,0.0,0
83445,1.2228913073949301e-88,0
83446,1.2633517911006096e-118,0
83447,0.0,0
83448,0.0,0
83449,0.0,0
83450,0.0,0
83451,0.0,0
83452,0.0,0
83453,0.0,0
83454,0.0,0
83455,0.0,0
83456,0.0,0
83457,0.0,0
83458,1.0,1
83459,0.0,0
83460,0.0,0
83461,0.0,0
83462,0.0,0
83463,8.931769304845877e-160,0
83464,1.2048485647718531e-216,0
83465,0.0,0
83466,0.0,0
83467,6.86301926260774e-296,0
83468,0.0,0
83469,2.0116352913618987e-48,0
83470,0.0,0
83471,0.0,0
83472,0.0,0
83473,1.0,1
83474,3.7244593158173504e-155,0
83475,0.0,0
83476,0.0,0
83477,0.0,0
83478,0.0,0
83479,0.0,0
83480,0.0,0
83481,2.1500675307242734e-72,0
83482,0.0,0
83483,0.0,0
83484,1.0,1
83485,2.1417237111521883e-165,0
83486,0.0,0
83487,0.0,0
83488,0.0,0
83489,0.0,0
83490,0.0,0
83491,8.851704125054616e-232,0
83492,0.0,0
83493,8.820861961666133e-259,0
83494,2.6877176625120012e-151,0
83495,0.0,0
83496,5.311889437246302e-142,0
83497,0.0,0
83498,1.0,1
83499,4.421566630869666e-97,0
83500,0.0,0
83501,0.0,0
83502,0.0,0
83503,0.0,0
83504,0.0,0
83505,1.5813243433475041e-280,0
83506,0.0,0
83507,0.0,0
83508,4.6075082279552854e-151,0
83509,0.0,0
83510,0.0,0
83511,0.0,0
83512,1.4776262764862314e-183,0
83513,1.0,1
83514,0.0,0
83515,0.0,0
83516,0.0,0
83517,0.0,0
83518,0.0,0
83519,0.0,0
83520,0.0,0
83521,0.0,0
83522,0.0,0
83523,0.0,0
83524,0.0,0
83525,0.0,0
83526,0.0,0
83527,0.0,0
83528,1.0,1
83529,0.0,0
83530,0.0,0
83531,0.0,0
83532,0.0,0
83533,0.0,0
83534,0.0,0
83535,0.0,0
83536,0.0,0
83537,0.0,0
83538,0.0,0
83539,0.0,0
83540,0.0,0
83541,0.0,0
83542,1.0,1
83543,0.0,0
83544,1.0,1
83545,0.0,0
83546,0.0,0
83547,0.0,0
83548,0.0,0
83549,0.0,0
83550,0.0,0
83551,0.0,0
83552,1.0,1
83553,0.0,0
83554,1.4572496958718391e-291,0
83555,0.9999279397345698,1
83556,0.0,0
83557,0.0,0
83558,0.0,0
83559,0.0,0
83560,0.0,0
83561,1.0,1
83562,0.0,0
83563,0.0,0
83564,0.0,0
83565,2.9402819017849946e-75,0
83566,0.0,0
83567,0.0,0
83568,0.0,0
83569,0.0,0
83570,0.0,0
83571,1.0,1
83572,1.0714221934901963e-119,0
83573,0.0,0
83574,1.383879903522792e-59,0
83575,0.0,0
83576,0.0,0
83577,0.0,0
83578,0.0,0
83579,1.0,1
83580,0.0,0
83581,3.684011517434277e-150,0
83582,1.0,1
83583,0.0,0
83584,3.339234539069004e-147,0
83585,0.0,0
83586,1.0,1
83587,0.0,0
83588,1.0,1
83589,0.0,0
83590,0.0,0
83591,0.0,0
83592,7.397815371393825e-248,0
83593,0.0,0
83594,1.605221852545898e-82,0
83595,0.0,0
83596,0.0,0
83597,0.0,0
83598,0.0,0
83599,0.0,0
83600,0.0,0
83601,0.0,0
83602,0.0,0
83603,5.815401855644854e-240,0
83604,0.0,0
83605,0.0,0
83606,0.0,0
83607,0.0,0
83608,0.0,0
83609,0.0,0
83610,0.0,0
83611,1.0,1
83612,1.0,1
83613,0.0,0
83614,0.0,0
83615,0.0,0
83616,0.0,0
83617,0.0,0
83618,0.0,0
83619,0.0,0
83620,0.0,0
83621,0.0,0
83622,0.0,0
83623,0.0,0
83624,3.218638580050922e-126,0
83625,0.0,0
83626,0.0,0
83627,0.0,0
83628,0.0,0
83629,1.0,1
83630,0.0,0
83631,0.0,0
83632,1.0,1
83633,0.0,0
83634,0.0,0
83635,0.0,0
83636,0.0,0
83637,0.0,0
83638,3.985567603756404e-91,0
83639,1.0,1
83640,0.0,0
83641,0.0,0
83642,0.0,0
83643,0.0,0
83644,0.0,0
83645,1.9847712761282952e-266,0
83646,0.0,0
83647,0.0,0
83648,0.0,0
83649,4.257575142774937e-262,0
83650,0.0,0
83651,0.0,0
83652,4.8048141075450607e-29,0
83653,0.0,0
83654,0.0,0
83655,0.0,0
83656,1.0,1
83657,1.6342867442419018e-234,0
83658,0.0,0
83659,0.0,0
83660,1.0,1
83661,0.0,0
83662,0.0,0
83663,0.0,0
83664,0.0,0
83665,2.062016908835643e-253,0
83666,0.0,0
83667,0.0,0
83668,0.0,0
83669,0.0,0
83670,0.0,0
83671,0.0,0
83672,0.0,0
83673,0.0,0
83674,0.0,0
83675,0.0,0
83676,0.0,0
83677,1.5331284437418912e-21,0
83678,0.0,0
83679,1.9511416385090876e-300,0
83680,5.529031955933491e-209,0
83681,0.0,0
83682,0.0,0
83683,0.0,0
83684,0.0,0
83685,0.0,0
83686,0.0,0
83687,0.0,0
83688,0.0,0
83689,0.0,0
83690,0.0,0
83691,0.0,0
83692,0.0,0
83693,0.0,0
83694,0.0,0
83695,0.0,0
83696,0.0,0
83697,0.0,0
83698,0.0,0
83699,0.0,0
83700,8.98469471705103e-133,0
83701,0.0,0
83702,0.0,0
83703,0.0,0
83704,0.0,0
83705,0.0,0
83706,1.0,1
83707,6.887676212842458e-154,0
83708,0.0,0
83709,0.0,0
83710,0.0,0
83711,1.0,1
83712,0.0,0
83713,0.0,0
83714,0.0,0
83715,0.0,0
83716,0.0,0
83717,4.815152097295221e-290,0
83718,7.653177780930871e-57,0
83719,0.0,0
83720,0.0,0
83721,0.0,0
83722,0.0,0
83723,0.0,0
83724,0.0,0
83725,0.0,0
83726,0.0,0
83727,0.0,0
83728,1.0,1
83729,0.0,0
83730,2.2102891935553543e-214,0
83731,0.0,0
83732,0.0,0
83733,0.0,0
83734,0.0,0
83735,0.0,0
83736,0.0,0
83737,0.0,0
83738,0.0,0
83739,1.9001037917985547e-170,0
83740,0.0,0
83741,0.0,0
83742,0.0,0
83743,0.0,0
83744,0.0,0
83745,0.0,0
83746,0.0,0
83747,0.0,0
83748,0.0,0
83749,0.0,0
83750,1.0,1
83751,0.0,0
83752,0.0,0
83753,0.0,0
83754,0.0,0
83755,0.0,0
83756,0.0,0
83757,7.265932604970645e-287,0
83758,0.0,0
83759,0.0,0
83760,4.601376455308157e-211,0
83761,0.0,0
83762,1.9461855124454267e-249,0
83763,0.0,0
83764,0.0,0
83765,0.0,0
83766,0.0,0
83767,0.0,0
83768,0.0,0
83769,0.0,0
83770,0.0,0
83771,0.0,0
83772,0.0,0
83773,0.0,0
83774,0.0,0
83775,1.0,1
83776,0.0,0
83777,0.0,0
83778,1.4317591808519885e-267,0
83779,0.0,0
83780,9.021143017522254e-52,0
83781,0.0,0
83782,0.0,0
83783,0.0,0
83784,0.0,0
83785,2.046368389011413e-87,0
83786,0.0,0
83787,0.0,0
83788,0.0,0
83789,0.0,0
83790,1.0,1
83791,4.2756049460787944e-299,0
83792,0.0,0
83793,0.0,0
83794,1.0,1
83795,0.0,0
83796,0.0,0
83797,0.0,0
83798,1.4065643484019752e-158,0
83799,0.0,0
83800,6.481631747263305e-92,0
83801,0.0,0
83802,0.0,0
83803,2.315879804528435e-299,0
83804,1.0,1
83805,0.0,0
83806,0.0,0
83807,0.0,0
83808,4.102386902799026e-56,0
83809,0.0,0
83810,1.1522622593397853e-247,0
83811,0.0,0
83812,8.370213064542656e-246,0
83813,0.0,0
83814,0.0,0
83815,0.0,0
83816,0.0,0
83817,0.0,0
83818,0.0,0
83819,0.0,0
83820,1.0,1
83821,0.0,0
83822,1.8541858588076435e-164,0
83823,0.0,0
83824,1.0,1
83825,1.0,1
83826,0.0,0
83827,3.1445585065143847e-149,0
83828,1.9084068118851418e-237,0
83829,0.0,0
83830,9.333074609299427e-306,0
83831,2.328225765667051e-252,0
83832,1.46831966134676e-163,0
83833,0.0,0
83834,4.8254687093322115e-257,0
83835,0.0,0
83836,0.0,0
83837,0.0,0
83838,1.0,1
83839,0.0,0
83840,1.0585261534752773e-79,0
83841,0.0,0
83842,0.0,0
83843,1.0,1
83844,0.0,0
83845,1.351341642520661e-176,0
83846,0.0,0
83847,4.8706050742980606e-290,0
83848,5.089991083294727e-273,0
83849,0.0,0
83850,1.0,1
83851,5.2279378798906034e-223,0
83852,0.0,0
83853,0.0,0
83854,8.080942941540877e-43,0
83855,0.0,0
83856,4.977768295687046e-119,0
83857,0.006336606620008196,0
83858,0.0,0
83859,0.0,0
83860,0.0,0
83861,1.0,1
83862,0.0,0
83863,0.0,0
83864,0.0,0
83865,0.0,0
83866,1.0,1
83867,0.0,0
83868,1.0071008820506422e-251,0
83869,6.07297853967391e-233,0
83870,1.2880889808743844e-290,0
83871,2.2238474738859752e-293,0
83872,0.0,0
83873,2.1317752009182424e-131,0
83874,1.5389092941918682e-91,0
83875,0.0,0
83876,0.0,0
83877,1.0,1
83878,1.9495708955554075e-245,0
83879,8.718577649758573e-64,0
83880,0.0,0
83881,0.0,0
83882,0.0,0
83883,0.0,0
83884,0.0,0
83885,0.0,0
83886,2.0337855480389193e-98,0
83887,1.2082379742582181e-244,0
83888,0.0,0
83889,1.0,1
83890,0.0,0
83891,0.0,0
83892,0.0,0
83893,0.0,0
83894,0.0,0
83895,0.0,0
83896,0.0,0
83897,0.0,0
83898,9.180147677358568e-216,0
83899,1.0,1
83900,1.707132130992198e-157,0
83901,1.0,1
83902,0.0,0
83903,0.0,0
83904,0.0,0
83905,1.9142850429717864e-149,0
83906,0.0,0
83907,0.0,0
83908,1.0,1
83909,9.061274435137987e-231,0
83910,0.0,0
83911,0.0,0
83912,0.0,0
83913,0.0,0
83914,0.0,0
83915,0.0,0
83916,0.0,0
83917,6.301684503155054e-26,0
83918,0.0,0
83919,0.0,0
83920,2.8965793674057726e-251,0
83921,0.0,0
83922,0.0,0
83923,1.0,1
83924,0.0,0
83925,0.0,0
83926,0.0,0
83927,0.0,0
83928,1.8877661854099948e-294,0
83929,0.0,0
83930,0.0,0
83931,1.2782007081512993e-142,0
83932,6.57183922381899e-126,0
83933,4.647291710734526e-72,0
83934,0.0,0
83935,1.0,1
83936,1.587770022523651e-14,0
83937,0.0,0
83938,2.272375979934397e-262,0
83939,0.0,0
83940,0.0,0
83941,0.0,0
83942,0.0,0
83943,0.0,0
83944,0.0,0
83945,0.0,0
83946,0.0,0
83947,0.0,0
83948,1.2808123607549092e-162,0
83949,1.0,1
83950,0.0,0
83951,1.0,1
83952,0.0,0
83953,0.0,0
83954,0.0,0
83955,7.67220573746234e-172,0
83956,1.2008388472122794e-176,0
83957,2.5310716786057723e-09,0
83958,0.0,0
83959,0.0,0
83960,0.0,0
83961,0.0,0
83962,1.0,1
83963,0.0,0
83964,0.0,0
83965,1.7040310242198195e-248,0
83966,1.0,1
83967,1.0,1
83968,0.0,0
83969,0.0,0
83970,1.0951106804311266e-132,0
83971,0.0,0
83972,0.0,0
83973,0.0,0
83974,2.532912402512858e-47,0
83975,0.0,0
83976,0.0,0
83977,0.0,0
83978,0.0,0
83979,0.0,0
83980,1.0,1
83981,0.0,0
83982,0.0,0
83983,0.0,0
83984,0.0,0
83985,0.0,0
83986,0.0,0
83987,0.0,0
83988,1.0,1
83989,1.0,1
83990,1.2696491261999302e-52,0
83991,0.0,0
83992,0.0,0
83993,7.044073240887402e-26,0
83994,0.0,0
83995,1.434040348470357e-170,0
83996,0.0,0
83997,0.0,0
83998,0.0,0
83999,0.0,0
84000,6.4827710626002426e-170,0
84001,0.0,0
84002,1.7076046086486367e-140,0
84003,0.0,0
84004,0.0,0
84005,0.0,0
84006,0.0,0
84007,0.0,0
84008,0.0,0
84009,0.0,0
84010,0.0,0
84011,7.392760659078927e-298,0
84012,0.0,0
84013,0.0,0
84014,0.0,0
84015,1.50263148443491e-167,0
84016,0.0,0
84017,0.0,0
84018,0.0,0
84019,0.0,0
84020,0.0,0
84021,1.0,1
84022,3.5845519879126707e-140,0
84023,2.8910582171894307e-272,0
84024,0.0,0
84025,1.0,1
84026,3.0934900543208084e-57,0
84027,1.0,1
84028,0.0,0
84029,0.0,0
84030,0.0,0
84031,0.0,0
84032,0.0,0
84033,0.0,0
84034,0.0,0
84035,1.0,1
84036,0.0,0
84037,0.0,0
84038,0.0,0
84039,0.0,0
84040,1.5880006708552534e-251,0
84041,0.0,0
84042,0.0,0
84043,0.0,0
84044,0.0,0
84045,0.0,0
84046,1.0151924784561678e-104,0
84047,7.842040688306013e-85,0
84048,0.0,0
84049,0.0,0
84050,1.0742685412297947e-152,0
84051,0.0,0
84052,0.0,0
84053,0.0,0
84054,0.0,0
84055,2.655550203580182e-101,0
84056,0.0,0
84057,0.0,0
84058,0.0,0
84059,3.390706774109662e-36,0
84060,1.0,1
84061,0.0,0
84062,0.0,0
84063,3.315891259671797e-93,0
84064,0.0,0
84065,0.0,0
84066,2.7179674909237336e-197,0
84067,0.0,0
84068,0.9887436437414319,1
84069,0.0,0
84070,0.0,0
84071,1.0,1
84072,0.0,0
84073,0.0,0
84074,2.1310187907935651e-212,0
84075,9.376604942032975e-272,0
84076,0.0,0
84077,0.0,0
84078,0.0,0
84079,0.0,0
84080,0.0,0
84081,0.0,0
84082,0.0,0
84083,0.0,0
84084,0.0,0
84085,0.0,0
84086,0.0,0
84087,0.0,0
84088,0.9991060543208342,1
84089,0.0,0
84090,0.0,0
84091,4.525588394517582e-251,0
84092,0.0,0
84093,0.0,0
84094,0.0,0
84095,0.0,0
84096,0.0,0
84097,0.0,0
84098,2.7887567935886755e-198,0
84099,0.0,0
84100,0.0,0
84101,0.0,0
84102,2.0552048116919933e-220,0
84103,0.0,0
84104,1.0,1
84105,0.0,0
84106,0.0,0
84107,1.0,1
84108,0.0,0
84109,0.0,0
84110,0.0,0
84111,1.8882847649664544e-267,0
84112,0.0,0
84113,0.0,0
84114,0.0,0
84115,0.0,0
84116,0.0,0
84117,0.0,0
84118,0.0,0
84119,0.0,0
84120,0.0,0
84121,0.0,0
84122,0.0,0
84123,1.0,1
84124,0.0,0
84125,0.0,0
84126,0.0,0
84127,0.0,0
84128,0.0,0
84129,0.0,0
84130,0.0,0
84131,0.0,0
84132,0.0,0
84133,6.98400419163595e-179,0
84134,0.0,0
84135,6.063042081371919e-289,0
84136,0.0,0
84137,0.0,0
84138,0.0,0
84139,0.0,0
84140,0.0,0
84141,1.0,1
84142,0.0,0
84143,1.0,1
84144,0.0,0
84145,0.0,0
84146,1.0858345219330447e-87,0
84147,0.0,0
84148,0.0,0
84149,0.0,0
84150,0.0,0
84151,0.0,0
84152,0.0,0
84153,1.1638562134443793e-193,0
84154,0.0,0
84155,0.0,0
84156,1.0,1
84157,0.0,0
84158,0.0,0
84159,0.0,0
84160,1.0,1
84161,0.0,0
84162,0.0,0
84163,0.0,0
84164,2.3596570656893032e-57,0
84165,0.0,0
84166,1.4548119222614048e-72,0
84167,2.846391099254155e-84,0
84168,0.0,0
84169,0.0,0
84170,0.0,0
84171,0.0,0
84172,0.0,0
84173,0.0,0
84174,0.0,0
84175,0.0,0
84176,0.0,0
84177,0.0,0
84178,0.0,0
84179,0.0,0
84180,0.0,0
84181,0.0,0
84182,0.0,0
84183,0.0,0
84184,0.0,0
84185,0.0,0
84186,1.4219299670178335e-102,0
84187,0.0,0
84188,0.0,0
84189,0.0,0
84190,0.0,0
84191,0.0,0
84192,0.0,0
84193,5.4277349066999675e-46,0
84194,0.0,0
84195,0.0,0
84196,0.0,0
84197,5.018212235719174e-27,0
84198,0.0,0
84199,1.3804401041963681e-133,0
84200,0.0,0
84201,7.332255791019376e-213,0
84202,4.092598102303076e-286,0
84203,0.0,0
84204,8.483052463921832e-170,0
84205,0.0,0
84206,0.0,0
84207,0.0,0
84208,0.0,0
84209,0.0,0
84210,0.0,0
84211,0.0,0
84212,0.0,0
84213,1.0,1
84214,0.0,0
84215,0.0,0
84216,0.0,0
84217,0.0,0
84218,0.0,0
84219,0.0,0
84220,0.0,0
84221,0.0,0
84222,6.905122468291878e-211,0
84223,0.9999999999999956,1
84224,0.0,0
84225,1.0,1
84226,1.0784022004249888e-230,0
84227,0.0,0
84228,0.0,0
84229,5.332876134966375e-48,0
84230,0.8090587566657543,1
84231,0.0,0
84232,1.3428754070873375e-16,0
84233,0.0,0
84234,0.0,0
84235,7.661798134515579e-239,0
84236,0.0,0
84237,0.0,0
84238,0.0,0
84239,1.164013972154397e-49,0
84240,0.0,0
84241,0.0,0
84242,0.0,0
84243,0.0,0
84244,0.804490637405903,1
84245,0.0,0
84246,0.0,0
84247,0.0,0
84248,1.0,1
84249,0.0,0
84250,1.7520936833357416e-245,0
84251,0.0,0
84252,0.0,0
84253,0.0,0
84254,1.0,1
84255,0.0,0
84256,0.0,0
84257,2.441477245180984e-250,0
84258,0.0,0
84259,1.0,1
84260,0.0,0
84261,0.0,0
84262,0.0,0
84263,4.584440493739859e-99,0
84264,0.0,0
84265,0.0,0
84266,0.0,0
84267,0.0,0
84268,0.0,0
84269,0.0,0
84270,0.0,0
84271,0.0,0
84272,0.0,0
84273,0.0,0
84274,0.0,0
84275,1.0,1
84276,0.0,0
84277,0.0,0
84278,0.0,0
84279,0.0,0
84280,1.0,1
84281,0.9999999998938884,1
84282,6.362635307735786e-234,0
84283,0.0,0
84284,0.0,0
84285,0.0,0
84286,0.0,0
84287,0.0,0
84288,0.0,0
84289,1.3613527327687343e-213,0
84290,0.0,0
84291,7.049789860018721e-235,0
84292,0.0,0
84293,1.0047681011996093e-208,0
84294,0.0,0
84295,0.0,0
84296,0.0,0
84297,0.0,0
84298,0.0,0
84299,0.0,0
84300,1.382068187033203e-276,0
84301,0.0,0
84302,0.0,0
84303,0.0,0
84304,0.0,0
84305,0.0,0
84306,0.0,0
84307,0.0,0
84308,0.0,0
84309,0.0,0
84310,0.0,0
84311,0.0,0
84312,1.0,1
84313,0.0,0
84314,1.0,1
84315,0.0,0
84316,0.0,0
84317,1.0,1
84318,1.0,1
84319,1.0,1
84320,0.0,0
84321,0.0,0
84322,0.0,0
84323,0.9999999930691257,1
84324,0.0,0
84325,0.0,0
84326,0.0,0
84327,0.0,0
84328,1.5436946062849076e-278,0
84329,0.0,0
84330,4.019201911446181e-123,0
84331,0.0,0
84332,0.0,0
84333,0.0,0
84334,3.262477620733178e-302,0
84335,0.0,0
84336,0.0,0
84337,1.0,1
84338,0.0,0
84339,4.620243046640385e-164,0
84340,9.633191527413333e-303,0
84341,0.0,0
84342,1.0,1
84343,0.0,0
84344,0.0,0
84345,0.0,0
84346,6.566735071739715e-121,0
84347,0.0,0
84348,2.6808962370934466e-296,0
84349,0.0,0
84350,8.22294485397761e-17,0
84351,0.0,0
84352,0.0,0
84353,0.0,0
84354,0.0,0
84355,0.0,0
84356,0.0,0
84357,1.0129655889782612e-241,0
84358,2.7563489179929755e-215,0
84359,0.0,0
84360,1.0,1
84361,0.0,0
84362,0.0,0
84363,1.0,1
84364,0.0,0
84365,0.0,0
84366,5.163055404456141e-137,0
84367,0.0,0
84368,1.3809593840886535e-301,0
84369,0.0,0
84370,1.0,1
84371,0.0,0
84372,0.0,0
84373,9.631254638939634e-278,0
84374,0.0,0
84375,1.178691267696281e-65,0
84376,2.5434896784724346e-288,0
84377,0.0,0
84378,0.0,0
84379,2.210069198158091e-226,0
84380,0.0,0
84381,0.0,0
84382,0.0,0
84383,0.0,0
84384,0.0,0
84385,0.0,0
84386,1.702684222047855e-260,0
84387,0.0,0
84388,0.0,0
84389,1.0,1
84390,3.766942862920825e-206,0
84391,4.855523973368584e-241,0
84392,0.0,0
84393,0.0,0
84394,0.0,0
84395,0.0,0
84396,0.0,0
84397,0.0,0
84398,0.0,0
84399,0.0,0
84400,0.0,0
84401,0.0,0
84402,0.0,0
84403,4.29039280808687e-35,0
84404,0.0,0
84405,0.0,0
84406,1.8107763348606525e-205,0
84407,0.0,0
84408,0.0,0
84409,0.0,0
84410,1.0,1
84411,0.0,0
84412,0.0,0
84413,0.0,0
84414,4.960543237422319e-260,0
84415,0.0,0
84416,0.0,0
84417,0.0,0
84418,1.0,1
84419,0.0,0
84420,6.435999344189991e-32,0
84421,1.9223309899368854e-05,0
84422,0.0,0
84423,1.0,1
84424,5.809046859443139e-293,0
84425,0.0,0
84426,7.513482089283848e-186,0
84427,0.0,0
84428,0.0,0
84429,5.702698031600294e-235,0
84430,0.0,0
84431,0.0,0
84432,0.0,0
84433,0.0,0
84434,0.0,0
84435,0.0,0
84436,0.0,0
84437,0.0,0
84438,0.0,0
84439,1.0,1
84440,7.900895757768664e-195,0
84441,0.0,0
84442,0.0,0
84443,0.0,0
84444,0.0,0
84445,4.953176157574489e-68,0
84446,0.0,0
84447,0.0,0
84448,0.0,0
84449,0.0,0
84450,1.0,1
84451,1.0,1
